ID,y,x
00110000000000003a40,46.81824312395661,-121.7179364803986
00110000000000003a59,46.84146466606549,-121.6928751090763
00110000000000003a73,46.82604835965017,-121.74599304322193
00110000000000003a96,46.827632117544866,-121.71449694341891
00110000000000003aef,46.85211644042178,-121.75918763809034
00110000000000003af0,46.848168008500444,-121.82678642767272
00110000000000003b06,46.811792317443896,-121.69799707444595
00110000000000003b45,46.838321043654155,-121.80575241666529
00110000000000003ba8,46.856948958980944,-121.63488053968922
00110000000000003c26,46.83791317617972,-121.7158514383981
00110000000000003c58,46.84128518318658,-121.82294693163108
00110000000000003cae,46.82832995870026,-121.73176727160313
00110000000000003d14,46.86472865391063,-121.71416418975241
00110000000000003d35,46.861398459589644,-121.6820328191082
00110000000000003d3e,46.85276657473848,-121.65825901492033
00110000000000003d44,46.82594600190908,-121.76378266408653
00110000000000003dab,46.82738923135168,-121.78032592937039
00110000000000003dae,46.86264333060471,-121.77277816180886
00110000000000003e09,46.856101408995166,-121.65112911636467
00110000000000003e14,46.868165694766134,-121.81360352614405
00110000000000003e51,46.85074677555991,-121.60480979868123
00110000000000003ea8,46.88510583927779,-121.73878524134061
00110000000000003ecc,46.82593035649489,-121.80152924391157
00110000000000003ed3,46.8304711426168,-121.77011872691548
00110000000000003efa,46.820915869680164,-121.7516644075106
00110000000000003f18,46.85435529696032,-121.6205543139862
00110000000000003f6d,46.809299963800996,-121.70768837329436
00110000000000003f77,46.82225156572349,-121.79077549659037
00110000000000003f89,46.83629861458407,-121.67071596937625
00110000000000004000,46.83353493900214,-121.689224514863
0011000000000000407a,46.81682110101405,-121.76032191430126
001100000000000040d5,46.81058915968289,-121.71369834016022
0011000000000000412a,46.82580952598071,-121.68244507908263
00110000000000004130,46.85623328204944,-121.83766080307346
0011000000000000416b,46.82967117005755,-121.75986591103
00110000000000004174,46.86013661509232,-121.84114355835179
001100000000000041b3,46.85928118706769,-121.8116818886529
00110000000000003c56,41.41401098593645,-122.21133141554968
00110000000000003d21,41.420223733243084,-122.18782709959437
00110000000000003d6f,41.42170552931845,-122.20139056132982
00110000000000003dcc,41.387882366329485,-122.19417722468877
00110000000000003e50,41.40776492697253,-122.18235164548099
00110000000000003f3b,41.39973383238503,-122.19537628654489
001100000000000038ec,45.385830351186435,-121.73384487859718
001100000000000039dd,45.39498793883143,-121.72501329005102
00110000000000003a05,45.396527816623845,-121.73391971742409
00110000000000003a19,45.36364206847131,-121.6497536396535
00110000000000003aa8,45.39600488376599,-121.72915828601114
00110000000000003b09,45.3721160502446,-121.65345930783488
00110000000000003b84,45.39982967795734,-121.67029744810232
00110000000000003bbc,45.37702688397373,-121.73930354589909
00110000000000003bd4,45.40098300289713,-121.72495748423287
00110000000000003c4e,45.35878746148793,-121.65958175165045
00110000000000003c54,45.39656609224033,-121.69946376774978
00110000000000003c5b,45.36492613285881,-121.65228944154227
00110000000000003c88,45.400925221133896,-121.72053749208978
00110000000000003c95,45.413565358651375,-121.7023735885533
00110000000000003d34,45.398055841786146,-121.65958891559539
00110000000000003d51,45.35153009559576,-121.73299984156961
00110000000000003d91,45.38016531894138,-121.64830703526145
00110000000000003e05,45.336540610322345,-121.69001193830829
00110000000000003f51,45.39953393999358,-121.67327135026456
00110000000000003f5d,45.406431871726085,-121.71383419013725
00110000000000003faf,45.358839895110954,-121.7482399500649
00110000000000003fd0,45.3676149146676,-121.65169373392492
00110000000000003fd9,45.35148568617447,-121.66212855636286
00110000000000004055,45.361145204003435,-121.66941157283495
00110000000000004145,45.397797145708125,-121.63791864244327
0011000000000000415b,45.36326458630707,-121.64682809581939
0011000000000000416d,45.33795327400635,-121.69852590456564
0011000000000000419d,45.407208075671356,-121.69375227151885
001100000000000041aa,45.3921663988981,-121.73084496821248
001100000000000041d9,45.401145416404695,-121.70070536671669
001100000000000038fc,44.0869301946501,-121.77515422223343
0011000000000000391b,44.14632249149514,-121.76817128552267
00110000000000003921,44.17079172186968,-121.79298681288938
00110000000000003941,44.16603023537358,-121.79226580020975
00110000000000003945,44.16907770196309,-121.79528707548319
0011000000000000394f,44.10684101429027,-121.79509347558118
00110000000000003968,44.12112349246176,-121.74570262972745
00110000000000003989,44.15633586071649,-121.76290330729987
00110000000000003a32,44.090652586516434,-121.78098270937643
00110000000000003aca,44.0961821239866,-121.7508127711057
00110000000000003ad1,44.15389761278829,-121.76134561941925
00110000000000003add,45.37886338999185,-121.75059744512332
00110000000000003b44,44.14347038671235,-121.78709878248198
00110000000000003b89,44.09966576343402,-121.74847121414518
00110000000000003bc0,44.15460032729031,-121.75359611505296
00110000000000003be1,44.17892833980688,-121.78138211481225
00110000000000003c73,44.10104395062598,-121.78960444195748
00110000000000003ce6,44.09736635577778,-121.75112717215555
00110000000000003d02,44.18822521359018,-121.78171867869297
00110000000000003d19,44.112365370370675,-121.76987480138112
00110000000000003d4e,44.147622889946135,-121.76707929666478
00110000000000003d56,44.191269362456495,-121.78419213748239
00110000000000003d90,44.08507108746202,-121.75526272031236
00110000000000003d99,44.16090100948069,-121.7635344414116
00110000000000003db1,44.08033323068033,-121.6832982446055
00110000000000003dfd,44.14905784349545,-121.76109045177544
00110000000000003e29,44.15031085836543,-121.78585083256156
00110000000000003e5d,44.14073747677659,-121.7565248106295
00110000000000003e6b,44.14429217021221,-121.77890988754686
00110000000000003ed1,44.182904164330225,-121.77357730628938
00110000000000003f29,44.09345167565912,-121.78869988912892
00110000000000003f66,44.18579592788025,-121.76017742420235
00110000000000003fd3,44.17056644013971,-121.79525287171059
00110000000000003fdf,44.188438407181636,-121.76829684500619
00110000000000003ffc,44.155539774010315,-121.75852215505451
00110000000000004001,44.1308205802757,-121.78616892423743
00110000000000004008,44.070679729846454,-121.67703148577951
00110000000000004047,44.14282477373727,-121.78093887068219
001100000000000040ad,44.158838234029425,-121.79860085176362
001100000000000040b2,44.09873984529309,-121.74765178365108
001100000000000040ed,44.09331627854363,-121.77934456661725
00110000000000004114,44.084262008659785,-121.7645673399148
001100000000000041a4,44.139673326609504,-121.78996428534523
001100000000000041e7,44.136653362605195,-121.7718119687754
001100000000000039b4,46.51354113564411,-121.4634282362647
00110000000000003e75,46.52404368446091,-121.45031415880894
00110000000000003fba,46.5137879835883,-121.43600474606383
0011000000000000391e,46.18881732268196,-121.51556963488862
0011000000000000395d,46.1772012236819,-121.50565651188616
001100000000000039cf,46.1811853840976,-121.52704807912235
001100000000000039e1,46.19614997902077,-121.53935115993646
001100000000000039f0,46.18402082016575,-121.44507743985514
001100000000000039f3,46.17070373669936,-121.4579023042625
00110000000000003a0b,46.21590094511518,-121.49878293629651
00110000000000003a1c,46.47302102990466,-121.38754175292208
00110000000000003a5e,46.173308221454185,-121.50590390318477
00110000000000003ac8,46.19397072868811,-121.54353579421873
00110000000000003ad2,46.49113005271527,-121.39545795436847
00110000000000003b90,46.480332769411746,-121.39906277250557
00110000000000003bb0,46.16878507493474,-121.50565442974539
00110000000000003bb9,46.23877900870118,-121.51793037388632
00110000000000003bd6,46.23577277070855,-121.50674082961164
00110000000000003cab,46.22026242030371,-121.53886993445788
00110000000000003cc8,46.17913615606887,-121.52488402685742
00110000000000003cca,46.23699896271313,-121.5119837298095
00110000000000003cce,46.22194741369751,-121.53533091754845
00110000000000003cdb,46.18161646546853,-121.52099848316468
00110000000000003d31,46.23578546707473,-121.4839836725189
00110000000000003d79,46.19306194890237,-121.53795700541487
00110000000000003d7a,46.18647137770005,-121.51837613669964
00110000000000003dc0,46.20020498504018,-121.54152756227386
00110000000000003dd5,46.49865525389655,-121.45216192477034
00110000000000003e01,46.494252744842605,-121.3982796221927
00110000000000003e25,46.17163306824853,-121.50673668045768
00110000000000003e2b,46.22569336972645,-121.53834368972444
00110000000000003e83,46.17672304594112,-121.52577428185269
00110000000000003ec6,46.20179525478761,-121.53288228132472
00110000000000003ed2,46.18681208582441,-121.44384314975123
00110000000000003ede,46.18259266367407,-121.48840224736554
00110000000000003f26,46.17419411168731,-121.50837267889487
0011000000000000407e,46.19878637797585,-121.52708662022516
001100000000000040fd,46.492269269985066,-121.38790628493663
001100000000000041b2,46.17408312721015,-121.51041272433044
001100000000000038cd,46.850542007301094,-121.70798540002957
00110000000000003954,46.845394580130026,-121.67470805339734
00110000000000003993,46.80963044158187,-121.75702247416706
00110000000000003995,46.81203715616356,-121.78791403909263
001100000000000039a1,46.822169020109044,-121.66538620714667
00110000000000003a20,46.80464195363543,-121.71803705818566
00110000000000003a37,46.83850904492214,-121.83032026906714
00110000000000003a95,46.81055228206055,-121.72504069960996
00110000000000003aa5,46.82467821597109,-121.67493320938189
00110000000000003aa6,46.85840037527776,-121.60471936469963
00110000000000003ae0,46.83289362254497,-121.84613307059222
00110000000000003af7,46.80849496894767,-121.69755515852532
00110000000000003b24,46.81415987432458,-121.80362337242896
00110000000000003b3f,46.82133422122623,-121.75994354160838
00110000000000003b5f,46.810884917199424,-121.7653453739349
00110000000000003ba4,46.837697505845185,-121.60232226555925
00110000000000003c11,46.84251606864487,-121.76874011634438
00110000000000003c21,46.82605645118837,-121.67326196210539
00110000000000003c36,46.84715246815024,-121.65468106412041
00110000000000003c51,46.84162438153748,-121.74033935604747
00110000000000003c76,46.83796555279732,-121.84241189614687
00110000000000003c7d,46.85580698993154,-121.64099501766613
00110000000000003c80,46.815619719774226,-121.78912251961424
00110000000000003cc9,46.81811587981104,-121.7020894896032
00110000000000003cda,46.84326258055439,-121.66071216844374
00110000000000003ce8,46.85104287931668,-121.64641520975243
00110000000000003d2d,46.83462133163294,-121.83171437353761
00110000000000003d2e,46.81627889727546,-121.79421320180548
00110000000000003d63,46.852120295733805,-121.664052250575
00110000000000003d88,46.84014100751305,-121.77570460064446
00110000000000003d8a,46.8490429181017,-121.66106056177988
00110000000000003d8e,46.84859475608977,-121.70904663873785
00110000000000003d9a,46.80288623978558,-121.71516517153208
00110000000000003d9c,46.86257316529708,-121.64547998949628
00110000000000003dc9,46.85855367272897,-121.66443646420531
00110000000000003f2b,46.826898715268456,-121.68902976812883
00110000000000003f5b,46.85590730009005,-121.61400385202683
00110000000000003fd5,46.843824116510376,-121.65868419970724
00110000000000004032,46.829855195497636,-121.7746948253258
00110000000000004067,46.808065064835546,-121.71954051996438
001100000000000040e6,46.8229571980508,-121.76734262607187
00110000000000004177,46.848172095993064,-121.65229428784748
0011000000000000419a,46.8067166928619,-121.76094079503736
001100000000000041ce,46.838648651890686,-121.82863670928592
001100000000000041e9,46.83944695581095,-121.75766556927391
001100000000000038f8,45.38715456082224,-121.72659170548411
00110000000000003955,45.40991561280646,-121.70449023061698
00110000000000003acb,45.3976419524539,-121.7152364835553
00110000000000003ae7,45.33994531159236,-121.67847413636787
00110000000000003afc,45.36965803863414,-121.736391508416
00110000000000003b8d,45.34698359891222,-121.67192119140904
00110000000000003bdf,45.3827549833571,-121.74677150045535
00110000000000003c59,45.3988323332852,-121.7264222164385
00110000000000003ddb,45.39167429250148,-121.63003121773944
00110000000000003e70,45.375482327567916,-121.7232301001504
00110000000000003f03,45.412748072445225,-121.7093319287935
00110000000000003f53,45.389861476653266,-121.65103024018228
00110000000000003fd6,45.399991752167736,-121.70906258474118
0011000000000000408a,45.36955851409445,-121.65136828194478
001100000000000040e3,45.39642930920965,-121.72634845498824
001100000000000041c3,45.38102951904671,-121.64423663296748
001100000000000038df,44.18124506795523,-121.7914171571909
001100000000000039ea,44.09008811375017,-121.6875140651954
00110000000000003a16,44.11597082127707,-121.77943111176069
00110000000000003a98,44.18037502354683,-121.775780488929
00110000000000003aa0,44.08039806547262,-121.75722700689907
00110000000000003ab1,44.13083849868577,-121.76612674045364
00110000000000003ad8,44.07101320721259,-121.69990977079868
00110000000000003bac,44.161893450081294,-121.7529521364899
00110000000000003c2b,45.34181341538435,-121.75033287930913
00110000000000003c40,44.11021135842458,-121.7924991930761
00110000000000003caf,44.13456449409394,-121.79352026093986
00110000000000003d1f,44.08733472811268,-121.76495512694294
00110000000000003dcf,44.16477717511185,-121.79883937808515
00110000000000003e49,44.07835261361257,-121.68044764249802
00110000000000003e5a,44.121990097775445,-121.75850151164241
00110000000000003f24,44.17117086935683,-121.75931578130329
00110000000000004036,44.132609908326216,-121.78656377825153
00110000000000004063,44.09401387863811,-121.78134328463726
001100000000000040de,44.18772993014067,-121.77190463695798
001100000000000040f6,44.16318322548243,-121.74863972878177
001100000000000040f9,44.09308963248939,-121.74948442687442
0011000000000000415d,44.10478747047332,-121.78992633005505
0011000000000000415f,44.1285491094844,-121.7657875460337
001100000000000041ef,44.14800243226924,-121.78283108929179
001100000000000038ce,46.52256626557556,-121.45152891828872
00110000000000003a50,46.52324013375457,-121.44474479395923
00110000000000003f05,46.513224949101705,-121.43958916558624
001100000000000038dc,46.47541373498894,-121.39198253891034
00110000000000003901,46.165324663942606,-121.46157604351261
001100000000000039fc,46.497514551942274,-121.39934119470098
00110000000000003a23,46.15944017944365,-121.47274936521555
00110000000000003bef,46.489439958724724,-121.40778722372137
00110000000000003bf8,46.23733463933048,-121.53398445772133
00110000000000003c1e,46.49040295869165,-121.40995859271435
00110000000000003cea,46.175770235652834,-121.47290121234622
00110000000000003d67,46.1812259476672,-121.48675812614694
00110000000000003d6e,46.18477816170469,-121.52073996092548
00110000000000003d75,46.22873680621056,-121.53041444293281
00110000000000003ddd,46.17365182305354,-121.4583440919915
00110000000000003ded,46.19419465017614,-121.53704663347972
00110000000000003e17,46.49154863793893,-121.41313204442092
00110000000000003f72,46.211842771415,-121.49583764165419
00110000000000003f92,46.18108586230939,-121.43595945730051
001100000000000040c1,46.187485288181705,-121.4480003107778
0011000000000000410d,46.20234546424517,-121.54227478128713
001100000000000038a2,46.84191041432404,-121.65769182403044
001100000000000038c8,46.82061708766762,-121.7563827619638
001100000000000038e8,46.814855007735794,-121.796410455509
001100000000000039a2,46.85982655731484,-121.66864051248977
00110000000000003c27,46.841213491708146,-121.78916353445851
00110000000000003cbd,46.858660706463276,-121.61247456037438
00110000000000003d58,46.80722583597565,-121.70027834502208
00110000000000003d89,46.837274416503654,-121.83925975493261
00110000000000003e79,46.821985971833115,-121.67260064206846
00110000000000003fd8,46.816545237654545,-121.80239134258153
00110000000000003ff1,46.85395020912859,-121.61130663494868
00110000000000004094,46.86002484247751,-121.63647627480519
00110000000000004104,46.81100021107786,-121.76139508665493
00110000000000004132,46.86108331526263,-121.67516647938723
00110000000000003a3f,45.38939028461314,-121.72523071138879
00110000000000003bb2,45.366152774414005,-121.65185278784499
00110000000000003da5,45.36916070468851,-121.65518339662593
0011000000000000399a,44.07408782420041,-121.68228113235476
00110000000000003a5f,44.12063819383362,-121.76874833414485
00110000000000003b01,44.176591971513325,-121.76861530715446
00110000000000003bfc,44.16334149639093,-121.78885265417252
00110000000000003d77,44.09743257934173,-121.75760206117207
00110000000000003e02,46.53888207013881,-121.4533354426488
001100000000000040b7,46.52733704058016,-121.4501848831152
00110000000000003e0b,46.21989028557424,-121.50070511183567
00110000000000003e6c,46.497454882775294,-121.44928139250855
00110000000000003ed5,46.203013537668795,-121.53851072257267
00110000000000004010,46.1688806186689,-121.45453972387453
0011000000000000413c,46.18768262838478,-121.45229300591004
001100000000000041df,46.491670384987316,-121.39163320690002
00110000000000003ab8,46.85501249948463,-121.66366312255015
00110000000000003d1e,46.85637325999369,-121.84326497482132
00110000000000003e42,41.39910685865565,-122.17726088103093
00110000000000003a0e,45.371579338782986,-121.74729310937425
00110000000000003a5a,45.404894751754235,-121.71798253178993
00110000000000003c08,45.392163485653654,-121.644672833426
00110000000000003d7d,45.376676293546815,-121.72699560170776
00110000000000003dc1,45.375454969238895,-121.65824107725598
00110000000000003eb6,45.39791999847481,-121.68063163181438
00110000000000004169,45.38776023624188,-121.63328320946242
001100000000000038af,44.138366203309296,-121.76028311175979
00110000000000003a12,44.07056825005143,-121.68298827095214
00110000000000003bad,44.169664030911,-121.77015024338992
00110000000000003bbf,44.12191649776507,-121.75014400174088
00110000000000004046,44.11652470550194,-121.76112129313705
00110000000000003b05,46.20661351271944,-121.51114311654035
00110000000000003b11,46.1969808671719,-121.53324077524653
00110000000000003c0f,46.47743517169089,-121.39239515607242
00110000000000003cb0,46.47476612946307,-121.38704524702786
00110000000000003a84,46.81302050631678,-121.72787231216975
00110000000000003bb5,46.861902945286985,-121.85759428810864
00110000000000003c83,46.85605116855076,-121.60898435762337
00110000000000003f40,46.833553517252895,-121.8490659510921
00110000000000004191,46.8033851225543,-121.70046425594245
00110000000000003930,45.39967028200582,-121.63282828246221
00110000000000003a07,45.39946565146147,-121.7001991615729
00110000000000003d6b,45.35778026234462,-121.73290175641554
00110000000000003fcc,45.37964690963303,-121.6528992547829
00110000000000003fd4,45.39876557822658,-121.66798951565558
00110000000000003fdc,45.40041609849929,-121.6280281301711
00110000000000004084,45.36039514822959,-121.6669240868632
001100000000000040c3,45.36550575209763,-121.73642075374937
001100000000000041c1,45.34575877303098,-121.73917291678153
00110000000000003a5c,44.10064040512431,-121.79245649025029
00110000000000003b0a,44.1018346633138,-121.76718801285271
00110000000000003bcc,44.14697021143387,-121.79004052283908
00110000000000003c37,44.10386058363515,-121.76866907621584
00110000000000003d50,44.09583108463298,-121.7845288433776
00110000000000003e21,44.1975440437446,-121.77414304112989
00110000000000003ea6,44.11888550876157,-121.7797947693203
00110000000000003ecf,44.083309842045004,-121.68257392806268
001100000000000040d7,44.081281303459825,-121.68151068523726
001100000000000040dc,44.16209022565401,-121.7456740459837
00110000000000003a71,46.51213824458278,-121.44154911880753
00110000000000003aac,46.52601123674801,-121.45537960631431
001100000000000038f7,46.178728263199524,-121.49449205612478
001100000000000039b9,46.1850721091437,-121.44632870549381
00110000000000003a75,46.16626975551943,-121.49858491363499
00110000000000003d1b,46.24192045873074,-121.50750388035821
00110000000000003eb8,46.49968106583717,-121.38932050001183
00110000000000004005,46.19961461809063,-121.53683486683826
00110000000000004039,46.23990705749446,-121.48961180464939
001100000000000041bb,46.49738787689712,-121.39243638443425
0011000000000000393d,46.82644373648198,-121.65809994800163
00110000000000003b2a,46.80303304431991,-121.72775864158255
00110000000000003d95,46.813790897450104,-121.70631519222084
00110000000000003da1,46.80613529325934,-121.70457020897442
0014000000000000464d,37.61076459060794,-119.15900380806988
00140000000000004667,37.67000711001681,-119.18355562268539
001400000000000046f7,37.73131583780696,-119.24387159653087
001400000000000047a6,37.663681989049024,-119.17681395871917
001400000000000047bc,37.68346709794352,-119.19617032279385
0014000000000000485d,37.71681594716598,-119.22148506164602
00140000000000004865,37.72953465766842,-119.24049854463284
001400000000000048d3,37.691723506666705,-119.19543613936729
0014000000000000493d,37.67924651698229,-119.20534969104045
00140000000000004980,37.6944249563946,-119.20153134002408
00140000000000004989,37.71649378984709,-119.21693479473828
001400000000000049ac,37.69884513577368,-119.19201606328576
001400000000000049ad,37.718978645902794,-119.22572841192917
00140000000000004a0e,37.698679693531226,-119.19943163545145
00140000000000004a4c,37.70928784887855,-119.21075246621048
00140000000000004aa6,37.66651249957606,-119.17268435340573
00140000000000004b06,37.70089874100491,-119.19537247127509
0014000000000000470f,37.3749059742311,-118.7693975189955
001400000000000047e1,37.39207830954802,-118.7846763354836
00140000000000004873,37.379721260498634,-118.80115955107696
00140000000000004887,37.37109802985302,-118.76701369189864
001400000000000048ce,37.38875904199656,-118.79329259296618
001400000000000048f2,37.39738809955575,-118.79119955585934
0014000000000000499b,37.47076701494769,-118.89233821870923
00140000000000004ade,37.38596187598522,-118.78034718886417
001400000000000046cd,37.78135469595399,-119.31818507146872
001400000000000046ff,37.746683004960566,-119.28273560497186
00140000000000004718,37.72851972806789,-119.25812891622965
00140000000000004742,37.72644957669791,-119.25069410999865
00140000000000004798,37.73672006700706,-119.2636249146783
00140000000000004799,37.78483130655148,-119.32651691256783
001400000000000047dd,37.75388500171583,-119.29689016532186
001400000000000047f9,37.74180060536044,-119.32084705278578
00140000000000004818,37.73672207126773,-119.25582043543551
001400000000000049fe,37.74300255287918,-119.27223959806423
00140000000000004a17,37.74391675054729,-119.26389025102378
00140000000000004a90,37.755906729988205,-119.30448568220517
00140000000000004aa3,37.71636132944091,-119.25523237363633
00140000000000004ae5,37.752470489138325,-119.27956718679393
00140000000000004b13,37.75762726495621,-119.2897916750639
00140000000000004b96,37.75770532137868,-119.32064799867086
001400000000000047dc,37.57258657624803,-119.00206525256559
00140000000000004690,37.70459552194245,-119.20230943137413
001400000000000046e7,37.68455170117063,-119.19106429932587
00140000000000004700,37.68516031693114,-119.19373669078104
00140000000000004724,37.707412204566815,-119.21320771132835
00140000000000004734,37.70247858887092,-119.24818857635177
00140000000000004736,37.68331472760162,-119.187668694119
00140000000000004738,37.7018198040624,-119.21966704831425
0014000000000000473f,37.7097436511484,-119.22165858909888
00140000000000004761,37.70382092885462,-119.2498348993647
00140000000000004770,37.67303187259687,-119.18865527368375
0014000000000000477b,37.71068748981632,-119.21760142133505
001400000000000047e2,37.68756072190892,-119.18747096157927
001400000000000047fb,37.67276977018521,-119.18612725858945
00140000000000004812,37.73106766826835,-119.24961669669528
00140000000000004828,37.64580963843693,-119.16570379513699
0014000000000000483f,37.686828790907526,-119.20334958338427
00140000000000004849,37.61022483730411,-119.16252921659347
001400000000000048eb,37.64596323134503,-119.16372118260358
00140000000000004939,37.64723022747198,-119.16673001444487
0014000000000000494c,37.67117554217925,-119.17768241684229
00140000000000004971,37.613178608162464,-119.16483873623542
001400000000000049e1,37.64605893935743,-119.16137048113886
00140000000000004a03,37.71321209703559,-119.21066893643584
00140000000000004a44,37.6481223861818,-119.16486104170156
00140000000000004a48,37.69720733036854,-119.1891994932615
00140000000000004a86,37.71248545469612,-119.21672861507827
00140000000000004a98,37.664293666669096,-119.18487974478194
00140000000000004ab9,37.664755223097984,-119.17590897794582
00140000000000004aed,37.7032781495002,-119.24694110635902
00140000000000004b0c,37.6568485996407,-119.1664973633552
00140000000000004b45,37.731436083718314,-119.24643379833712
00140000000000004b66,37.71470656963124,-119.24914215268434
00140000000000004687,37.4406326170845,-118.86952323468289
00140000000000004699,37.36106229797163,-118.77671770221089
00140000000000004758,37.56580226789304,-118.98214706626185
0014000000000000478a,37.39242273259203,-118.7813671968942
001400000000000047b9,37.404285657656956,-118.80144462084631
